name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Cheung Chau Guesthouse - Room for 2 (Y/R),Islands,Private room,1.0,1.0,2,1,680.0,174,71,97.0,22.21134,114.02611999999999,1
ColorZ - Room F (Single Room),Yau Tsim Mong,Private room,1.0,1.0,1,1,400.0,0,18,92.0,22.29778,114.17634,0
ColorZ - Room G (Single Room),Yau Tsim Mong,Private room,1.0,1.0,1,1,399.0,0,10,82.0,22.298470000000002,114.17608999999999,0
"3BDR,3-8ppl, 2 min Causeway Bay MTR",Wan Chai,Entire home/apt,3.0,2.0,8,2,1680.0,89,48,89.0,22.28195,114.18418,0
Noho newflat with elevator near MTR .8分鐘到地铁有電梯上綱,Central & Western,Private room,1.0,1.5,1,1,180.0,365,11,85.0,22.28521,114.1535,0
innspirit - Full size double room,Yau Tsim Mong,Private room,1.0,1.0,2,1,480.0,365,17,96.0,22.29769,114.17105,0
"2 rooms 1 hall, 30's YMT MTR",Yau Tsim Mong,Entire home/apt,2.0,1.0,4,28,479.0,0,54,87.0,22.31048,114.16965,1
Luxury Penthouse w/ Panoramic view in Hong Kong,Central & Western,Entire home/apt,1.0,1.0,3,2,3200.0,364,37,98.0,22.27508,114.15624,1
"Luxurious Rural Retreat, South Lantau (Mui Wo)",Islands,Private room,1.0,1.0,3,1,639.0,361,199,96.0,22.26533,113.99361,0
Tsim Sha Tsui MTR Double Rm with private washroom,Yau Tsim Mong,Private room,1.0,1.0,2,1,825.0,345,15,87.0,22.29795,114.1698,1
Tsim Sha Tsui Nice and cozy small double ensuite,Yau Tsim Mong,Private room,1.0,1.0,2,1,682.0,352,40,89.0,22.29639,114.17008999999999,1
Cheung Chau Guesthouse - Room for 4,Islands,Private room,1.0,1.0,6,1,1323.0,174,29,97.0,22.21107,114.02581,1
Sai Ying Pun MTR 1 min walk withrooftop terrace 63,Central & Western,Entire home/apt,1.0,1.0,3,2,527.0,365,120,86.0,22.28815,114.14836000000001,0
Wanchai cozy 3BR+2Bath for 5 (Heart of HK),Wan Chai,Entire home/apt,3.0,2.0,5,2,1100.0,232,142,95.0,22.277910000000002,114.17836000000001,1
琪寓-油麻地地鐵站口2分鐘-雅寶公寓2房1厅住5-6人,Yau Tsim Mong,Entire home/apt,2.0,1.0,7,3,1492.0,365,19,90.0,22.31152,114.17055,0
日式清雅（波鞋街、女人街）地铁口房一厅住5至7人,Yau Tsim Mong,Entire home/apt,2.0,1.0,7,3,1945.0,365,15,83.0,22.31794,114.17046,0
1BR Super Convenient Kowloon near 2 MTR 500mb WiFi,Yau Tsim Mong,Entire home/apt,1.0,1.0,4,1,586.0,365,82,90.0,22.31171,114.17098999999999,0
1 bdrm shared apartment @ HK Uni 1,Central & Western,Private room,1.0,1.0,2,4,302.0,365,37,90.0,22.28637,114.13977,0
1 bdrm shared apartment @ HK Uni 2,Central & Western,Private room,1.0,1.0,2,7,380.0,365,18,91.0,22.28432,114.1381,0
1 bdrm shared apartment @ HK Uni 3,Central & Western,Private room,1.0,1.0,2,4,349.0,265,12,88.0,22.284000000000002,114.13802,0
1 bdrm shared apartment @ HK Uni 4,Central & Western,Private room,1.0,1.0,2,10,349.0,322,16,91.0,22.28424,114.13856000000001,0
Susanna's Homestay,Sai Kung,Private room,1.0,1.0,2,2,986.0,364,76,97.0,22.39248,114.29857,0
"Oceanview 1 bed apt, BRAND NEW reno",Islands,Entire home/apt,1.0,1.0,4,2,1588.0,328,22,95.0,22.28859,114.01645,0
