name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
**Studio by Airport and T Station**,East Boston,Entire home/apt,1.0,1.0,2,60,39.0,30,82,89.0,42.38704,-71.00581,0
Beautiful 3 bedroom Dorchester MA,Dorchester,Entire home/apt,3.0,1.0,5,28,95.0,180,260,96.0,42.313390000000005,-71.06526,1
Quiet  Beauty in Boston,Roslindale,Entire home/apt,2.0,1.0,3,29,130.0,297,24,92.0,42.28626,-71.13707,0
City living near the beach!,East Boston,Entire home/apt,2.0,1.0,4,91,195.0,0,27,97.0,42.38364,-71.0001,0
$159 Special! *Penthouse Duplex* Close to Center,Mission Hill,Entire home/apt,3.0,2.0,6,29,289.0,0,112,97.0,42.33085,-71.09655,1
Private Entrance * King Beds! * Kid Friendly,Back Bay,Entire home/apt,2.0,1.0,5,29,215.0,45,196,99.0,42.345490000000005,-71.0791,1
Between BU/BC & great for groups,Brighton,Entire home/apt,2.0,1.0,4,91,90.0,273,125,88.0,42.34152,-71.14918,0
"Beacon Hill House, Huge Roof Deck & Encore Casino",Beacon Hill,Entire home/apt,4.0,2.0,7,91,310.0,110,124,92.0,42.35819,-71.07177,0
Central Boston Beacon Hill 2brm,Beacon Hill,Entire home/apt,2.0,1.0,4,28,150.0,239,325,97.0,42.35987,-71.0672,0
City Views|19th Cent. Past on Tremont| 1BR 1BA #5,Roxbury,Entire home/apt,1.0,1.0,4,30,280.0,263,79,85.0,42.33988,-71.08159,0
"Heart of South End, Convenient, Comfy Studio #42",South End,Entire home/apt,1.0,1.0,2,1,62.0,343,125,92.0,42.344409999999996,-71.07633,0
"Charming South End Brownstone, 2bedroom with a patio",South End,Entire home/apt,2.0,1.0,5,29,91.0,297,140,89.0,42.34455,-71.07628000000001,0
"Sunny 2-Bed Apt Next to T, close to BU & BC",Brighton,Entire home/apt,2.0,1.0,2,28,85.0,0,96,99.0,42.34206,-71.14395999999999,1
"Stylish Downtown Studio in the SouthEnd, C.Ave# 4",South End,Entire home/apt,1.0,1.0,2,1,69.0,335,115,90.0,42.34447,-71.07644,0
"Stylish Downtown Studio in the SouthEnd, C.Ave# 3",South End,Entire home/apt,1.0,1.0,2,1,75.0,319,192,92.0,42.34447,-71.07644,0
"""La Gemma"" - a gem in the North End",North End,Entire home/apt,2.0,1.5,4,3,300.0,238,211,99.0,42.367259999999995,-71.05424000000001,1
Brownstone Luxury Penthouse Condo,Fenway,Private room,1.0,1.0,2,2,139.0,90,115,98.0,42.34661,-71.10466,1
Walk To Beach or City 1 -Our #1 Requested Room,Dorchester,Private room,1.0,1.0,5,29,50.0,305,225,90.0,42.31776,-71.05795,0
"Huge sunny room, red subway to downtown, 91day min",Dorchester,Private room,1.0,1.0,2,91,50.0,40,69,96.0,42.322390000000006,-71.05943,0
The Nantucket Room near Harvard Square,Allston,Private room,1.0,1.0,2,2,48.0,101,217,98.0,42.3605,-71.12633000000001,1
Boston Back Bay/Copley Square,Back Bay,Entire home/apt,1.0,1.0,2,3,186.0,282,34,91.0,42.35001,-71.07757,1
Great location! 3 BD single fam. Kid-friendly.,Back Bay,Entire home/apt,3.0,2.5,6,91,554.0,18,15,100.0,42.35037,-71.07034,0
"Sunny room, en-suite bathroom, minutes to Boston",East Boston,Private room,1.0,1.0,2,3,75.0,0,355,98.0,42.37619,-71.03354,1
The Meditation Room near Harvard Square,Allston,Private room,1.0,1.0,2,91,59.0,304,171,96.0,42.3605,-71.12633000000001,1
