name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Relaxed Dallas Uptown Townhome - Near SMU,District 14,Entire home/apt,2.0,2.5,6,30,147.0,24,80,93.0,32.81323,-96.79563,1
Walkable Luxury Comfort Bishop Arts ★ Near It all,District 1,Entire home/apt,2.0,1.0,6,2,101.0,127,272,98.0,32.7519,-96.82784000000001,1
AMAZING-4800 SQFT  3/4 ACRE-HUGE FENCED BACKYARD,District 14,Entire home/apt,5.0,3.0,15,4,448.0,45,86,99.0,32.81434,-96.74329,1
"Lower Greenville 2BR, Great Balcony",District 14,Entire home/apt,2.0,1.0,6,5,100.0,52,141,93.0,32.813309999999994,-96.76288000000001,0
Cool Space| Hot Neighborhood,District 2,Entire home/apt,1.0,1.0,2,30,94.0,236,25,99.0,32.8168,-96.82029,1
"The Cozy | Near Deep Ellum, Reliable Wifi",District 14,Entire home/apt,1.0,1.0,5,1,75.0,349,321,95.0,32.804970000000004,-96.75868,1
"Cozy, Relax and, Charming 3/2 Home",District 3,Entire home/apt,3.0,2.0,8,2,161.0,316,132,97.0,32.65121,-96.9439,1
North Dallas private room,District 13,Private room,1.0,1.0,2,2,45.0,179,31,98.0,32.89297,-96.8534,1
Family Friendly W/Huge Patio Mins To DT/Greenville,District 14,Entire home/apt,4.0,3.5,10,2,347.0,334,142,93.0,32.815220000000004,-96.78191,1
Charming-zen cozy craftsman home,District 1,Private room,1.0,1.0,2,1,50.0,3,40,99.0,32.75553,-96.84100000000001,1
Zen Retreat in West Highland Park,District 13,Entire home/apt,3.0,3.0,6,2,675.0,313,16,100.0,32.83195,-96.81752,1
"Cozy Nest - Near SMU, Convention Center & Downtown",District 14,Private room,1.0,1.0,2,2,55.0,174,282,99.0,32.82915,-96.779,1
Luxury Uptown Oasis! Jacuzzi! Walk to restaurants!,District 14,Entire home/apt,4.0,2.5,16,1,480.0,154,137,93.0,32.81155,-96.80372,0
Bed 3A SOHO Style Shared Space in Dallas! Top Bunk,District 1,Shared room,1.0,1.0,1,1,15.0,90,89,97.0,32.75563,-96.81385999999999,0
Stylish Stone Cottage on White Rock Lake,District 9,Entire home/apt,1.0,1.0,4,2,100.0,139,61,98.0,32.840740000000004,-96.71222,0
Quiet 6 bedroom Home Mins To DT/Uptown/Greenville,District 14,Entire home/apt,3.0,3.5,10,2,272.0,330,86,94.0,32.81456,-96.78255,1
Uptown/Downtown Modern Apartment,District 2,Entire home/apt,1.0,1.0,2,3,109.0,358,49,100.0,32.807790000000004,-96.78928,0
Beautifully Furnished Condo In Addison,District 11,Entire home/apt,1.0,1.0,2,30,99.0,359,15,99.0,32.95579,-96.79994,1
A Room With a View,District 14,Private room,1.0,1.0,2,1,70.0,365,86,99.0,32.83409,-96.77215,1
Charming Cabin Near Deep Ellum & Fair Park,District 5,Private room,1.0,1.0,2,1,60.0,353,669,99.0,32.76592,-96.69611,1
Dallas: Private 2B/2B Home Near Bishop Arts,District 1,Entire home/apt,2.0,2.0,8,2,135.0,354,166,90.0,32.75273,-96.86446,0
Stylish Home | Private Backyard | Fire Pit,District 14,Entire home/apt,3.0,2.0,9,2,722.0,136,20,99.0,32.851209999999995,-96.75378,0
A Cozy Home in Dallas,District 1,Entire home/apt,2.0,1.0,4,3,90.0,142,102,94.0,32.73956,-96.82979,0
"Dallas Home By the Lake, Arboretum, Downtown",District 9,Private room,1.0,1.0,3,4,32.0,143,25,100.0,32.85452,-96.7063,1
Lakewood Private Quarters in the Heart of Dallas,District 9,Entire home/apt,1.0,0.0,2,1,81.0,158,222,98.0,32.81896,-96.74933,1
Garden Casita - Quiet Living in North Oak Cliff,District 1,Entire home/apt,1.0,1.0,2,1,90.0,37,22,98.0,32.736340000000006,-96.86277,1
14 minutes to Downtown/Fair Park  in East Dallas,District 7,Private room,1.0,1.0,1,1,36.0,44,23,99.0,32.80831,-96.67883,1
Private Room  near airports and city center,District 6,Private room,1.0,1.5,1,2,37.0,205,58,99.0,32.930440000000004,-96.96724,1
2nd Bedroom with shared bath,District 11,Private room,1.0,1.0,2,1,45.0,358,111,98.0,32.9569,-96.76482,1
Spacious Home-Away-from-Home in Heart of Big D,District 6,Entire home/apt,4.0,2.0,10,7,100.0,77,55,93.0,32.874359999999996,-96.85468,0
Private Rooftop w/Views of Downtown Dallas!,District 2,Entire home/apt,2.0,2.5,10,2,142.0,147,158,96.0,32.80409,-96.78259,0
Cozy Duplex Bungalow close to Lower Greenville,District 2,Entire home/apt,1.0,1.0,2,2,95.0,267,133,99.0,32.8158,-96.77620999999999,1
