name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
"Conanicut Is., In-town",Jamestown,Entire home/apt,4.0,2.0,8,4,400.0,228,34,99.0,41.49607,-71.37692,1
"Private, clean & cozy cottage.",Narragansett,Entire home/apt,2.0,1.5,4,3,219.0,61,64,97.0,41.38606,-71.48575,1
1 BEDROOM SUITE-PRIVATE SPACE,Providence,Hotel room,1.0,1.0,2,1,86.0,109,77,91.0,41.824220000000004,-71.42809,0
Apt in downtown historic Newport!,Newport,Entire home/apt,2.0,1.0,4,28,75.0,211,20,98.0,41.48646,-71.31041,1
Master suite,South Kingstown,Private room,1.0,1.0,3,1,120.0,0,71,95.0,41.38106,-71.54578000000001,0
Beach View House steps to Beach-Newport 12 beds,Middletown,Entire home/apt,7.0,4.0,14,1,780.0,313,74,97.0,41.488209999999995,-71.28026,0
Luxury Gated Home near Newport & Beaches. 12 beds,Portsmouth,Entire home/apt,6.0,4.0,16,1,882.0,294,140,96.0,41.5244,-71.2322,0
IN TOWN Close to Beach & Watch Hill,Westerly,Entire home/apt,3.0,2.0,6,4,220.0,60,25,95.0,41.37,-71.81676,0
Sakonnet River Cottage: A Reader's Retreat,Tiverton,Entire home/apt,2.0,1.0,3,14,195.0,334,84,98.0,41.612359999999995,-71.20733,1
3 BR/2 BA RI Summer Get Away!,South Kingstown,Entire home/apt,3.0,2.0,6,4,200.0,351,15,92.0,41.39029,-71.61194,0
“Alice” - Gracie Mansion @ 525 Thames St unit 3,Newport,Entire home/apt,3.0,2.0,8,2,154.0,297,121,95.0,41.47971,-71.31361,1
40 ft Houseboat-Downtown Providence - Heated,Providence,Entire home/apt,2.0,1.0,6,1,211.0,296,219,93.0,41.817040000000006,-71.40038,0
Waterview with Private Beach in private compound,North Kingstown,Entire home/apt,5.0,3.0,10,4,383.0,28,40,99.0,41.53422,-71.42584000000001,1
"""Yachting Village Apartment"" at Dearborn House",Newport,Entire home/apt,2.0,1.0,2,31,100.0,126,17,100.0,41.48002,-71.3136,1
Beautiful Room in Historic West Side Home,Providence,Private room,1.0,1.0,2,1,80.0,179,43,98.0,41.81766,-71.43132,1
"Salvation Loft off Broadway, Newport",Newport,Entire home/apt,3.0,1.0,8,3,245.0,141,124,98.0,41.49392,-71.3103,1
"East Side Home near Brown, RISD, Newport Ferry",Providence,Entire home/apt,3.0,2.0,8,2,148.0,72,202,99.0,41.82333,-71.3905,1
Great Corporate Rental/Adjacent Conservation acres,Cumberland,Entire home/apt,1.0,1.0,2,7,114.0,263,10,98.0,42.00235,-71.41022,0
Immaculate 3BR in unique location!,Narragansett,Entire home/apt,3.0,2.0,6,2,295.0,59,18,98.0,41.38455,-71.49548,0
Sunny Room on Bellevue Ave.,Newport,Private room,1.0,1.0,2,2,125.0,35,152,96.0,41.47679,-71.30779,1
Cute attic apt with roof deck,Newport,Entire home/apt,1.0,1.0,4,2,210.0,304,205,99.0,41.48938,-71.3126,1
Beautiful Apartment in Newport Home,Newport,Entire home/apt,1.0,1.0,2,1,48.0,259,272,98.0,41.47521,-71.30704,1
Unique 4BD home on private estate,Providence,Entire home/apt,5.0,3.5,8,3,695.0,250,29,94.0,41.847559999999994,-71.38786999999999,0
Charming 3 br apartment/East side,Providence,Entire home/apt,3.0,1.5,6,2,155.0,281,31,99.0,41.8398,-71.39761999999999,1
Atlantic Street Guesthouse,Newport,Entire home/apt,2.0,1.0,4,1,311.0,295,189,99.0,41.473459999999996,-71.31668,1
Beautiful Home Close To Downtown!,Providence,Private room,1.0,1.0,2,1,93.0,0,128,97.0,41.80722,-71.42455,1
Jamestown RI Apartment in the Heart of the Village,Jamestown,Entire home/apt,1.0,1.0,2,2,245.0,90,34,98.0,41.49575,-71.3673,1
Westerly Shore Retreat,Westerly,Entire home/apt,3.0,2.0,7,5,140.0,0,20,99.0,41.34212,-71.77263,0
Expanded Ranch in Narragansett,Narragansett,Entire home/apt,4.0,2.0,8,2,264.0,52,66,93.0,41.431670000000004,-71.47986999999999,1
Step back into the 17th Century!,Cranston,Entire home/apt,5.0,2.0,10,3,212.0,257,30,96.0,41.79227,-71.48805,1
"Newport, RI home on a quiet street",Newport,Entire home/apt,5.0,1.5,8,2,400.0,317,113,96.0,41.49714,-71.31309,1
Luxurious Getaway Downtown Newport,Newport,Entire home/apt,1.0,1.0,2,2,185.0,338,290,98.0,41.488279999999996,-71.31541,1
Newport Summer/Winter? Long Term-Inquire-pricing.,Newport,Entire home/apt,3.0,1.0,7,2,380.0,304,78,91.0,41.46881,-71.31492,0
Pvt Bath-Top floor's yours! Great loc!,Barrington,Entire home/apt,1.0,1.0,2,1,67.0,123,110,98.0,41.732009999999995,-71.30209,1
