name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
"Heart of Copenhagen, Vesterbro",Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,2,2,730.0,8,265,96.0,55.668440000000004,12.56198,1
Big bright apartment in Vesterbro,Vesterbro-Kongens Enghave,Entire home/apt,2.0,1.0,4,2,800.0,12,16,99.0,55.66863000000001,12.54604,0
CENTRAL NØRREBRO - BALCONY - INNERCITY LAKES,Nrrebro,Entire home/apt,3.0,1.0,4,5,1100.0,0,20,96.0,55.69259,12.56637,0
Cosy Studio Apartment in Vesterbro,Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,2,3,557.0,3,159,97.0,55.669419999999995,12.5476,1
Design Flat Copenhagen,Nrrebro,Entire home/apt,1.0,1.0,3,7,1200.0,177,16,89.0,55.69651999999999,12.54697,0
Get it for christmas & New Years!,Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,4,1,700.0,364,39,92.0,55.66679,12.54815,0
Sunny flat with 2 balconies,Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,2,6,818.0,362,13,95.0,55.663380000000004,12.55001,0
10 minutes walk to city center,Frederiksberg,Private room,1.0,1.5,2,3,1623.0,364,109,91.0,55.68404,12.55313,0
Charming old boutique apartment,Indre By,Entire home/apt,2.0,1.0,4,2,1339.0,301,27,94.0,55.6705,12.59341,0
Frederiksberg - Perfect for families,Frederiksberg,Entire home/apt,3.0,1.0,6,4,1800.0,10,31,91.0,55.67768,12.53788,0
Big modern family-friendly apartment in Vesterbro,Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,3,6,679.0,331,14,98.0,55.66356999999999,12.545,0
Charming flat,Amager Vest,Entire home/apt,1.0,1.0,2,5,500.0,179,34,98.0,55.66215,12.599310000000001,0
Classic and Family-friendly apartment,Vesterbro-Kongens Enghave,Entire home/apt,2.0,1.0,4,2,1200.0,0,10,100.0,55.668130000000005,12.53225,0
"Central great for couples, kids & friends",Vesterbro-Kongens Enghave,Entire home/apt,2.0,1.0,3,3,1500.0,362,23,92.0,55.66718,12.5497,0
"Big, cosy, central and with a view",Nrrebro,Entire home/apt,1.0,1.0,2,3,650.0,364,81,96.0,55.6911,12.544939999999999,0
Spacious place - heart of the city,Indre By,Entire home/apt,2.0,2.0,4,2,1599.0,0,70,99.0,55.68295,12.57313,1
Cosy light room in Frederiksberg,Frederiksberg,Private room,1.0,1.0,2,3,366.0,364,114,98.0,55.681369999999994,12.50646,1
"Penthouse apt. at beautiful, central Vesterbro",Vesterbro-Kongens Enghave,Entire home/apt,2.0,1.0,5,3,1200.0,296,38,97.0,55.6669,12.5503,0
Cosy place with great location!,Indre By,Entire home/apt,1.0,1.0,2,2,887.0,0,104,96.0,55.69484,12.58447,0
