name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
GREAT LOCATED PRV8 ROOM!!,Benito Juárez,Private room,1.0,1.0,4,2,613.0,365,13,94.0,19.37069,-99.1446,0
Excellent location renovated Apt. Roma/Condesa 1,Cuauhtémoc,Entire home/apt,2.0,1.0,4,1,832.0,110,92,97.0,19.4171,-99.1725,1
En el corazón de la escandón,Miguel Hidalgo,Private room,1.0,1.0,2,2,300.0,365,39,96.0,19.40171,-99.17793,0
Best Location - HISTORIC CENTER REFORMA SECURE 105,Cuauhtémoc,Entire home/apt,1.0,1.0,3,3,826.0,117,11,85.0,19.43432,-99.14581,0
Colonial Suite,Cuauhtémoc,Entire home/apt,1.0,1.0,4,3,2023.0,328,24,95.0,19.43794,-99.13644000000001,0
Best Views in the heart of Condesa,Cuauhtémoc,Entire home/apt,2.0,2.0,5,4,1652.0,190,70,96.0,19.40987,-99.1798,1
"Cozy green apartment near Coyoacán center, CDMX",Benito Juárez,Entire home/apt,1.0,2.0,2,20,1012.0,358,11,100.0,19.362289999999998,-99.17355,0
* Zen Loft *,Miguel Hidalgo,Entire home/apt,1.0,1.0,2,4,1150.0,311,34,96.0,19.41256,-99.18836,0
Loft in the fun part of Condesa,Cuauhtémoc,Entire home/apt,1.0,1.0,3,2,1063.0,1,133,93.0,19.40857,-99.17544000000001,0
Casa El Santo,Cuauhtémoc,Entire home/apt,1.0,1.0,3,3,1410.0,365,38,92.0,19.43815,-99.13644000000001,0
"casa en el sur, zona coyoacan",Coyoacán,Private room,1.0,1.0,2,1,208.0,364,46,96.0,19.3183,-99.16781,0
"Villa María, Heart of Coyoacan",Coyoacán,Private room,1.0,1.0,2,1,825.0,365,62,95.0,19.35406,-99.1634,0
Art Deco in Condesa King,Cuauhtémoc,Private room,1.0,1.0,2,2,1239.0,353,73,100.0,19.41208,-99.17668,1
Beautiful Hideaway in Historic Building Across from the Park,Cuauhtémoc,Entire home/apt,1.0,1.0,2,2,1838.0,327,241,98.0,19.42256,-99.16074,1
BALCONY & PRIVATE ROOFTOP Luminous 60Mb WIFI speed,Cuauhtémoc,Entire home/apt,2.0,2.0,4,2,2024.0,339,163,99.0,19.4218,-99.16474000000001,1
"Safe, cozy, excelent location",Miguel Hidalgo,Entire home/apt,2.0,1.0,4,3,1136.0,345,66,98.0,19.40559,-99.17789,1
