name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
"Beautiful, period flat in Clifton",Clifton,Entire home/apt,2.0,1.0,2,7,90.0,365,40,98.0,51.45487,-2.61374,1
"Cosy Single room off Gloucester  Rd, own bathroom.",Bishopston & Ashley Down,Private room,1.0,1.0,1,2,40.0,365,65,98.0,51.48522,-2.58819,1
Single/Dbl room 15 mins walk to Southmead Hospital,Southmead,Private room,1.0,1.5,2,1,35.0,267,72,99.0,51.50078,-2.6053599999999997,1
Lovely 2 Double Bedroom Garden Flat,Cotham,Entire home/apt,2.0,1.0,4,3,100.0,41,91,98.0,51.469190000000005,-2.6055200000000003,0
Central Flat with Stunning View Monthly discount,Ashley,Entire home/apt,2.0,1.0,4,5,75.0,105,29,99.0,51.47166,-2.5806400000000003,1
Charming Apartment - Quiet Spot near City Centre,Cotham,Entire home/apt,2.0,1.0,4,4,110.0,345,103,96.0,51.46691,-2.59996,0
"Quiet, sunny room with stunning views in Clifton",Hotwells & Harbourside,Private room,1.0,1.0,2,1,40.0,89,236,97.0,51.44963,-2.61464,1
Totterdown double room near Temple Mead's Station,Windmill Hill,Private room,1.0,1.5,2,2,53.0,352,66,100.0,51.444309999999994,-2.5804400000000003,1
4th floor contemporary apartment,Central,Entire home/apt,2.0,1.0,4,2,75.0,315,83,94.0,51.461040000000004,-2.60168,1
Clifton - Georgian townhouse for up to 9 guests,Clifton,Entire home/apt,5.0,3.0,9,2,425.0,143,26,100.0,51.45139,-2.62042,1
"Entire garden flat, Clifton",Clifton,Entire home/apt,1.0,1.0,2,5,77.0,114,161,98.0,51.45319,-2.61554,1
Double bedroom with ensuite bath,Bedminster,Private room,1.0,1.0,2,100,35.0,179,29,98.0,51.440940000000005,-2.60298,0
Bohemian Georgian Luxury in Centre,Hotwells & Harbourside,Private room,1.0,1.0,4,4,61.0,22,33,99.0,51.45382,-2.60406,0
Room in Victorian house in vibrant Southville,Southville,Private room,1.0,1.5,1,2,38.0,364,190,97.0,51.442679999999996,-2.60575,0
Lovely Sunny Apartment.Great Views.Clifton Village,Clifton,Entire home/apt,2.0,1.0,4,2,125.0,232,115,99.0,51.4564,-2.61666,1
"Mezzanine bed, kitchenette,study!",Easton,Private room,1.0,1.0,2,1,32.0,363,22,91.0,51.46799,-2.56606,0
Stunning apartment in great location,Cotham,Entire home/apt,2.0,1.0,4,4,84.0,129,29,95.0,51.465140000000005,-2.60184,0
"Rear Garden View, Large Bedroom with King Size Bed",Brislington West,Private room,1.0,1.0,2,2,34.0,364,41,97.0,51.43775,-2.5583299999999998,0
"Rustic, light and spacious double room in Easton",Easton,Private room,1.0,1.0,2,2,31.0,42,22,98.0,51.46346,-2.562,1
Large light and homely master bedroom in Easton,Lawrence Hill,Private room,1.0,1.0,2,2,29.0,42,34,97.0,51.46229,-2.56372,1
Cosy large light double room in Easton,Easton,Private room,1.0,1.0,2,2,29.0,42,52,96.0,51.46389,-2.56261,1
Bristol skyline room Montpelier,Ashley,Private room,1.0,1.0,2,2,40.0,124,263,97.0,51.46667,-2.5863099999999997,1
Groovy spacious double room Easton,Easton,Private room,1.0,1.0,2,1,39.0,365,38,91.0,51.46962,-2.56587,0
Comfortable and Clean Flat - Great Location,Ashley,Entire home/apt,1.0,1.0,4,1,61.0,296,565,98.0,51.47115,-2.59157,1
Beautiful Georgian apartment in Clifton village,Clifton,Entire home/apt,2.0,2.5,4,4,120.0,23,38,97.0,51.453920000000004,-2.62261,0
Unique 2 bed flat central Bristol,Lawrence Hill,Entire home/apt,2.0,1.0,6,1,104.0,0,213,97.0,51.45762,-2.57746,1
Bristol skyline flat Montpelier,Ashley,Entire home/apt,2.0,2.0,4,2,100.0,299,43,95.0,51.46812,-2.5859400000000003,1
